Time,Temperature (C),Humidity (%),Pressure (hPa),Gas (Ohm),PM10,PM2.5,PM100
1740783636.1542385,25.3548046875,41.23878420321707,1000.8222572175397,159828,13,19,24
1740783637.1673534,25.3794140625,41.13445424058501,1000.7972525871504,160134,12,20,25
1740783638.1803823,25.397578125,40.987888075120075,1000.7840552842272,159676,12,20,25
1740783639.193451,25.41671875,40.966233800949105,1000.7707401192442,159221,12,20,25
1740783640.2065756,25.4337109375,40.9087161842239,1000.7745969281676,159828,12,21,26
1740783641.218636,25.44171875,40.61891031999384,1000.7550013084905,159524,12,21,26
1740783642.2312417,25.4407421875,40.51215136717899,1000.737851944135,159221,12,21,26
1740783643.2441707,25.43625,40.4583623122894,1000.7287162660546,159828,12,20,25
1740783644.257283,25.424921875,40.39201058360117,1000.7169382464953,160134,12,20,25
1740783645.2702107,25.4098828125,40.331201604977615,1000.7024923131434,158768,12,20,25
1740783646.28336,25.389765625,40.29943994150846,1000.6969341958032,159069,12,21,27
1740783647.2963147,25.368671875,40.26166728247421,1000.6914901942594,160749,12,21,27
1740783648.3092823,25.3485546875,40.24174847088389,1000.6928341579608,160287,12,21,27
1740783649.3221684,25.3253125,40.209672517190526,1000.690747783769,160903,13,22,27
1740783650.3347287,25.3003125,40.177415409462945,1000.6961164265547,161680,13,22,27
1740783651.3468914,25.270234375,40.14461885832257,1000.6879268022728,162464,13,22,27
1740783652.359039,25.239765625,40.111790359683084,1000.6894453999952,160594,13,22,24
1740783653.3702343,25.2065625,40.06096224320179,1000.6812711195209,159981,13,23,25
1740783654.3818915,25.174140625,40.03975541735011,1000.6795590602576,162306,13,23,25
1740783655.3930018,25.1378125,40.012231195775456,1000.6800264224751,162306,13,23,24
1740783656.4040308,25.0993359375,40.002188260615085,1000.6752175476071,161680,13,22,23
1740783657.41654,25.0544140625,39.991455015336896,1000.6701210506508,161368,13,22,23
1740783658.429604,25.01125,39.986814380243565,1000.6592899247584,163734,14,23,26
1740783659.4426441,24.966328125,39.99378667571052,1000.6541776397065,161992,14,23,26
1740783660.4556665,24.918671875,40.000465956238145,1000.6704217141017,162306,14,24,26
1740783661.468688,24.8661328125,39.99482275255552,1000.6734200119804,163255,14,24,25
1740783662.4816828,24.8130078125,40.01271568627283,1000.6771633505044,166501,14,24,25
1740783663.4937677,24.7548046875,40.018265843906654,1000.682859972335,164538,14,24,25
1740783664.506256,24.6934765625,40.052978862716365,1000.6920047782219,164538,15,24,25
1740783665.5190635,24.6348828125,40.076188451420954,1000.6884014080576,164862,15,24,25
1740783666.5320015,24.5833203125,40.11195626211546,1000.682597529079,165514,15,24,25
1740783667.5448146,24.531171875,40.15946963395533,1000.6775394920368,165842,14,21,22
1740783668.55787,24.4821484375,40.20142396276462,1000.6793537745415,165514,14,21,22
1740783669.5706992,24.4337109375,40.237543368643294,1000.6769530822758,166336,14,21,22
1740783670.583776,24.384296875,40.28537309839744,1000.6712060701852,166833,14,22,25
1740783671.596471,24.336640625,40.345215299528974,1000.6666282567385,166171,14,22,25
1740783672.6088247,24.29328125,40.40553587685425,1000.6622431212236,167333,14,22,25
1740783673.6215198,24.2489453125,40.45394559046224,1000.6545141009427,167500,14,22,25
1740783674.6348026,24.20734375,40.50857201080951,1000.6650792819044,167166,14,22,24
1740783675.6475496,24.1696484375,40.55180586968507,1000.6665790501927,167500,14,22,24
1740783676.6606243,24.1341015625,40.62485605703137,1000.6698979278272,166999,15,23,24
1740783677.6738625,24.096015625,40.68582176621289,1000.6690168200424,167500,15,23,25
1740783678.6869314,24.0579296875,40.72904673373496,1000.6732979030921,167500,15,23,25
